ts_code,chairman,manager,secretary,reg_capital,setup_date,province
300751.SZ,周剑,王正根,刘琼,27940.5006,20100908,江苏
300234.SZ,邢翰学,邢翰学,盛蕾,50317.109,20030429,浙江
300395.SZ,商春利,蔡绍学,郑巍,52226.7673,19990122,湖北
300957.SZ,郭振宇,郭振宇,王龙,42360.0,20100513,云南
300621.SZ,朱佳富,朱佳富,沈茜,20805.67,19941018,广东
002795.SZ,魏璞,鲜中东,魏璞,44575.4078,20030828,浙江
301290.SZ,万世平,魏建刚,龚爱琴,10017.3334,20010221,江苏
002951.SZ,李海坚,李海坚,陈浩成,40500.0,20081224,四川
300336.SZ,周健之,,,80623.0192,20041230,上海
002881.SZ,王平,王平,黄敏,26262.84,20070405,广东
300484.SZ,邱文渊,邱文渊,邱文渊,20716.39,20060205,广东
300364.SZ,童之磊,童之磊,王京京,72850.0118,20001219,北京
300893.SZ,胡铲明,胡凯纳,张毕峰,47277.9708,20010706,浙江
300243.SZ,周仕斌,刘春信,周仕斌,25042.6501,20011026,山东
300312.SZ,张庆文,张庆文,张庆文,32004.0,20021024,北京
300237.SZ,刘子传,周建华,周建华,144191.493,20041108,山东
002992.SZ,李军,张春,张国宏,18086.8635,20060810,广东
301229.SZ,张义,张义,杨军,18028.2102,20101108,江苏
002800.SZ,丁治平,丁治平,高翔,15225.3067,20081210,新疆
300861.SZ,柳海鹰,柳海鹰,周湘,67184.044,20150707,陕西
300292.SZ,万卫方,张建国,李勇,134176.4974,19990622,江苏
301127.SZ,黄昭玮,黄昭玮,邓玲玲,67422.8519,20091021,湖北
300475.SZ,李小红,李小红,曾柏林,46377.3767,19980916,安徽
300270.SZ,赵倩,赵倩,孙琳,30280.6028,20000314,浙江
300536.SZ,王英维,王正,贾春琦,29328.8133,20000428,湖北
001319.SZ,夏录荣,杨国强,蔡玲莉,14140.0,20051231,广东
301177.SZ,张国涛,卢依雯,黄水荣,40027.455,20100408,广东
301301.SZ,邓旭衡,邓旭衡,顾祥,223008.5,20101210,新疆
301208.SZ,李东平,田传科,乔举,12000.006,20051104,北京
301212.SZ,牟建宇,俞快,周正英,10800.0,20071019,浙江
300729.SZ,项乐宏,项乐宏,虞浩英,34161.2677,20020326,浙江
002706.SZ,任思龙,任思龙,程秋高,112312.502,19990107,上海
002649.SZ,王斌,张杨,常帆,58534.4532,19950417,北京
300176.SZ,卢楚隆,卢宇轩,黄平,38728.08,20030722,广东
300993.SZ,孙承志,孙承志,范英杰,30813.12,20140704,山东
300665.SZ,章健嘉,范国栋,易佳丽,21894.573,19980521,湖南
300545.SZ,聂泉,聂泉,刘雨晴,18546.1376,20020607,广东
300890.SZ,赵东辉,赵东辉,叶文国,11903.2914,20090612,上海
300871.SZ,张卫元,韩杰,王庆峰,20233.2557,20020125,湖北
002816.SZ,孟宇亮,孟宇亮,王萌,10000.0,20090105,广东
300348.SZ,王长春,李劲松,徐亚丽,81103.82,20020428,广东
300357.SZ,胡赓熙,何建明,管祯玮,52358.4,20020919,浙江
002531.SZ,严俊旭,严俊旭,朱彬,179687.8658,20050118,江苏
300256.SZ,应光捷,应光捷,郏建平,226839.3386,20030925,江西
301600.SZ,隋榕华,林伟,冯静,10452.35,20080711,福建
300956.SZ,戴明,戴军,鲍灿,21542.766,20150414,安徽
300355.SZ,朱长虹,朱长虹,邓一新,160424.2081,20010612,内蒙古
301002.SZ,田年斌,王宗友,谭周旦,12405.6381,20110708,广东
300521.SZ,李明之,朱凡,陆叶,14973.0,20061218,广东
301075.SZ,邓勇,邓勇,敖博,8000.0,20161222,西藏
300451.SZ,张吕峥,陈中阳,胡燕,154912.4692,19971210,浙江
301326.SZ,杨巍,杨巍,李统龙,7270.9728,20070628,广东
001279.SZ,郭良春,郭俊成,胡文,16000.0,20101109,安徽
300255.SZ,高晓东,高晓东,刘中英,91906.0878,20000928,河北
301370.SZ,刘冰,肖薇,王小蓓,47060.0,20130207,北京
300567.SZ,彭骞,彭骞,刘炳华,27974.5097,20060420,湖北
002912.SZ,王新东,凌东胜,李斌,17075.2,20030208,广东
002868.SZ,赖潭平,赖潭平,赖潭平,15541.5837,20030613,福建
002681.SZ,肖奋,谢玉平,周桂清,179465.2232,19930414,广东
300160.SZ,冯鑫,李国章,席公正,77294.6292,20010928,江苏
300417.SZ,杨耀光,梁伟明,伍颂颖,13456.32,19960424,广东
002780.SZ,张恒,张恒,秦亚敏,15758.7486,20010622,北京
300793.SZ,严帆,肖伟群,夏平,38053.8312,20131017,广东
002553.SZ,史建伟,姜宗成,王芳,34800.0,19980508,江苏
300721.SZ,刘准,刘准,刘丰,16484.6739,19960620,江苏
300881.SZ,周文庆,缪一新,周阳益,11000.0,20011015,江苏
301238.SZ,张子燕,马晓天,王晓斌,73333.33,20170421,江苏
001228.SZ,陈永夫,陈永夫,韩德功,10386.4609,20021227,浙江
002762.SZ,林浩亮,林国栋,薛平安,35402.5,19960802,广东
301626.SZ,谢毅,谢毅,龚才林,11568.0,20070725,江苏
300381.SZ,陈少美,周德荣,朱善敏,49106.1461,19910903,广东
300455.SZ,李永,王涛,曹昶辉,71776.7936,20070904,北京
301136.SZ,张亲议,吴明禧,李灏,27520.482,20161208,福建
001203.SZ,林圃生,林圃生,林圃正,150802.3074,19991029,内蒙古
300416.SZ,钟琼华,黄晓光,骆星烁,50854.7806,20071229,江苏
300952.SZ,王咸华,王咸华,张武芬,17258.6789,20040415,江苏
300268.SZ,陈绍鹏,黄永棍,吴爽,17420.0,20030508,湖南
300639.SZ,管乔中,王建瑜,陈毅,64650.0674,20030613,广东
002873.SZ,董大伦,董大伦,王光平,24410.3806,19950811,贵州
301345.SZ,曹马涛,曹马涛,孙永,10904.9071,20150924,浙江
002758.SZ,叶伟勇,曾跃芳,刘文琪,52139.9299,19990816,浙江
300518.SZ,吴成华,杨列宁,王法彬,19941.1576,20061228,广西
300676.SZ,赵立见,赵立见,徐茜,41831.7075,20100709,广东
002810.SZ,毕于东,包腊梅,毕松羚,34813.6913,19921207,山东
300431.SZ,冯鑫,冯鑫,冯鑫,32952.4513,20070118,北京
300520.SZ,董永东,董永东,杨涛,29203.1018,20001106,安徽
002645.SZ,胡品贤,朱大勇,朱大勇,62760.036,20040819,江苏
300691.SZ,龚俊强,邱盛平,郭耀明,26904.8766,20050818,广东
301281.SZ,高春坡,高春坡,李春桦,10829.0,20041227,山东
002859.SZ,方隽云,方隽云,张君刚,43093.7256,20010409,浙江
300769.SZ,孔令涌,贾利明,何艳艳,28018.803,20070125,广东
301288.SZ,刘淑杰,刘淑杰,郑新,10801.0,20140710,广东
001322.SZ,谢岳荣,谢岳荣,杨伟华,96716.296,20130407,广东
002671.SZ,付波,付波,李文波,56369.4346,20000822,山东
300959.SZ,夏军,郑小宁,韦雯,8036.78,20120914,江苏
301261.SZ,魏志勇,魏志勇,刘东,8789.0196,20120525,河北
300656.SZ,黄效东,黄效东,陈国兵,17112.5072,20040223,广东
002955.SZ,孙晓蔷,冷宏俊,夏亮,23663.9912,20100528,广东
300705.SZ,朱志宏,杨洋,曾蕾,50021.2488,20010119,湖南
300251.SZ,王长田,王长田,侯俊,293358.8432,20000424,北京
300082.SZ,朱建民,朱宗将,马帅,68009.82,20000101,辽宁
002636.SZ,韩涛,韩涛,程敬,72800.0,20001019,上海
300473.SZ,李毅,李毅,张磊,15097.3101,20041112,辽宁
301658.SZ,许韬,许韬,龚书玄,41237.1135,20130607,广东
300248.SZ,杨维国,杨维国,赵鑫,47634.8393,20000425,河南
300623.SZ,黄善兵,黄健,张家铨,83207.9919,19950329,江苏
002893.SZ,付强,付强,谢凌宇,26364.0,20021212,北京
300201.SZ,丁波,尹亚平,张延波,100904.3607,20050321,江苏
301408.SZ,何家乐,何家乐,李梅,40001.0,20010629,安徽
300977.SZ,黄新华,黄新华,孙维,15222.6727,20100412,广东
300632.SZ,林国彪,林文坤,张金燕,30518.162,19941207,福建
300308.SZ,刘圣,刘圣,王军,111111.8334,20050627,山东
002584.SZ,黄少群,赵晔,宗岩,58521.6422,19940719,广东
301093.SZ,华一敏,华一敏,刘雪,16420.1624,19920604,江苏
300698.SZ,张禾阳,张禾阳,李亚惠,13400.0,19970128,浙江
300371.SZ,张力新,冯大鹏,李俊杰,20121.7296,19980518,河北
002619.SZ,朱雄春,朱雄春,李斐,184489.6231,20010626,浙江
002729.SZ,陈修,陈修,刘昊德,18296.992,19920523,福建
301004.SZ,戚兴华,朱中萍,蔡锐,14544.6938,20040512,浙江
300486.SZ,王振国,王振国,张新海,47714.8936,19951214,山西
002962.SZ,廖彬斌,廖彬斌,程涌,29166.5352,20120611,湖北
300539.SZ,胡志军,胡志军,胡建锋,26810.0662,20010709,浙江
002616.SZ,何启强,麦正辉,何骏,85860.1922,19930806,广东
001311.SZ,蒋建强,蒋建强,张叶平,31050.9334,20100607,安徽
301057.SZ,沈顺华,沈顺华,谢明兰,11696.9438,20040614,浙江
001359.SZ,潘渡江,潘渡江,李俊,18550.3165,20150319,湖北
001323.SZ,王炳坤,王炳坤,邓永辉,43508.0764,20070430,广东
300384.SZ,刘迪,刘迪,张碧华,31900.7265,19991012,北京
301129.SZ,于大永,于大永,陈朝晖,13591.74,20080409,安徽
300282.SZ,李忠勇,谢华,谢华,37430.6455,20030903,湖南
300208.SZ,杨纪国,杨纪国,袁治,74947.5,19980310,山东
300763.SZ,王一鸣,王一鸣,张婵,39811.3845,20050909,浙江
300427.SZ,杨力,唐温纯,方育阳,50852.0298,20050729,福建
002557.SZ,陈先保,陈先保,陈俊,50585.5153,20010809,安徽
300599.SZ,黄淦雄,黄淦雄,黎丹,35813.1567,20041101,广东
002431.SZ,刘江华,余海军,冯玉兰,181281.6265,19930921,河南
300239.SZ,王爱国,刘芳,单华夷,59360.7933,19970312,内蒙古
003004.SZ,聂蓉,楚林,李艳君,8186.182,19940128,北京
002833.SZ,李茂洪,李茂洪,莫晨晓,42423.1932,20061117,广东
002732.SZ,冯立科,冯立科,李春锋,15735.0,20021230,广东
301109.SZ,戴道国,冷朝强,覃事顺,78910.0842,20110922,湖南
003002.SZ,秦东,郭平则,吴国良,20000.0,19940927,山西
301055.SZ,张新程,王傲延,夏乾良,15600.0,20080910,浙江
300286.SZ,周中,周中,罗叶兰,25078.4655,20030623,上海
002925.SZ,林松华,杨明,李金苗,77744.1784,20110524,福建
002986.SZ,胡先念,申武,胡锐,38350.0152,20091012,广东
301355.SZ,陈凯声,陈凯声,刘莺莺,19509.7928,20100531,福建
001238.SZ,陈永辉,陈永辉,李嵩,11082.0,19960912,浙江
002824.SZ,李建湘,李建湘,李江,30995.9238,20050420,广东
300948.SZ,李春林,许剑平,张方杰,15891.8213,20000830,山东
002922.SZ,肖俊承,肖俊承,梁伦商,42310.3124,19991015,广东
001367.SZ,王式跃,艾林,胡康康,15235.12,19980218,浙江
002746.SZ,王寿纯,王寿恒,许士卫,86053.8727,20010614,山东
301099.SZ,谢力书,谢力书,樊晓磊,14666.5777,20080114,上海
003025.SZ,李忠明,李忠明,周慧君,28395.3558,19930115,浙江
001205.SZ,晏振永,李广红,王天红,18800.3374,19941107,江苏
300421.SZ,施祥贵,施波,陈芳,29403.0484,20001212,江苏
300867.SZ,朱煜煊,朱恒冰,陈文钰,27174.1053,19971009,福建
300483.SZ,王志红,王志红,张骞,27173.7503,20030108,上海
002639.SZ,林汝捷(小),陈玲,王青龙,77260.2178,20000309,福建
300462.SZ,张亮,张亮,蔡红梅,18122.1938,20010809,上海
300186.SZ,温均生,陈瑞爱,方炳虎,53934.0,20040809,广东
001269.SZ,张良,安旭涛,刘敏,19241.1494,20110422,内蒙古
301320.SZ,宫志强,于廷华,潘兴光,18201.0,20170724,山东
300580.SZ,曹余华,郭俊新,陈斌,50054.3865,19970416,江苏
300180.SZ,尤飞锋,段伟东,褚玉玺,176106.0155,20021024,上海
300889.SZ,谢明武,张锋斌,司敏,22022.708,20090918,广东
003035.SZ,宋新明,叶刚健,张恒阁,378787.8787,20101229,广东
301257.SZ,赖春宝,杨宏伟,赖小龙,7900.477,20130222,上海
001231.SZ,郑敬敏,郑敬敏,袁江,10000.0,20060607,陕西
301539.SZ,王文志,王文志,王磊,14800.0,20060120,浙江
002665.SZ,黄文博,黄文博,张保源,250394.2925,20010706,甘肃
300515.SZ,朱先德,朱青,唐芳东,20575.45,20040407,湖南
002915.SZ,徐建国,王超,袁少岚,32546.8375,20000829,浙江
301098.SZ,王宜森,窦逗,朱宽亮,18393.5223,19980626,江苏
300327.SZ,杨晓勇,宋永皓,潘一德,34137.0172,19940713,上海
301038.SZ,朱闻博,朱闻博,李战,22308.0,20080403,广东
002724.SZ,成林,成林,陈艳,77149.7994,19950811,广东
300378.SZ,叶子祯,叶子祯,林健伟,27139.283,20011226,上海
300628.SZ,陈智松,陈智松,余菲菲,126673.0887,20011105,福建
300716.SZ,雷心跃,雷心跃,,16002.0,20020422,广东
002989.SZ,楼峻虎,王新杰,陈文娟,20159.3505,20000928,广东
002712.SZ,高笑河,高笑河,高笑河,54427.6198,20000809,浙江
300960.SZ,闫永革,刘涛,傅雄高,14444.4265,20001229,广东
300293.SZ,郭洪涛,郭洪涛,魏巍,33843.8106,20040929,辽宁
002677.SZ,王培飞,徐建龙,徐红,64605.1647,20011229,浙江
301329.SZ,林茂贤,李岳峯,曾赐斌,17020.0,20011126,江苏
300454.SZ,何朝曦,何朝曦,蒋文光,42188.3707,20001225,广东
301051.SZ,姚浩,姚浩,周旋,20304.3456,20131126,广东
300246.SZ,燕金元,燕金元,杨永兴,26457.6399,19930628,广东
300590.SZ,廖荣华,廖荣华,贺亮,45991.7538,20090611,上海
300441.SZ,陈金岳,陈金岳,徐斌,64441.5868,20080528,浙江
300328.SZ,刘守军,李卫荣,朱湘陵,69042.36,19930527,广东
300368.SZ,毛世权,焦贵廷,刘飞虎,52894.3475,20050321,河北
002852.SZ,刘建军,刘建军,邓凯,34396.8305,19990728,湖南
002990.SZ,瞿磊,蒋冰,秦操,26127.7638,19970116,广东
002667.SZ,谌俊宇,张瀑,李佳黎,26059.15,19941013,湖南
002524.SZ,周永麟,周永麟,周永麟,51846.7074,20011210,新疆
301468.SZ,李海生,李海生,刘一宁,13011.3877,20070328,广东
300400.SZ,朱玺,朱玺,吴思远,24262.58,20040727,广东
002737.SZ,关玉秀,关一,周广阔,58400.0,20050907,黑龙江
002689.SZ,康宝华,王延邦,杜羽,104331.0725,20010924,辽宁
003042.SZ,许辉,李凝,颜世进,14248.0,20061219,山东
300430.SZ,梁凯,梁毅,张金婷,27304.6796,20030722,北京
002967.SZ,杨文峰,明志茂,史宗飞,58324.5846,20020524,广东
300622.SZ,ALEXANDER LIU,LOUISA FAN,丁芸洁,22785.416,19970423,广东
002813.SZ,蒋福财,蒋福财,顾晴子,12000.0,20060817,广东
301577.SZ,张定珍,张定珍,王丽娟,4502.95,20030912,广东
300876.SZ,郭清海,陈光明,朱少芬,10857.2951,20130906,广东
002633.SZ,何建南,黄宝法,陈兰燕,15000.0,19961205,浙江
300333.SZ,魏恺言,魏恺言,余凯,33600.0,20030416,广东
002953.SZ,冯就景,李强,黎宇晖,45688.8849,20091217,广东
002965.SZ,陈荣,谢祥娃,陈振海,26538.0359,20040520,广东
300460.SZ,赵剑华,邢越,潘毅华,28080.4251,20020625,广东
002957.SZ,PHUA LEE MING,陈路南,李日萌,41998.2466,20010523,广东
300340.SZ,曾繁裕,曾繁裕,吴德辉,27589.3365,20000912,广东
003023.SZ,黄朝万,刘斌,张浩军,10534.16,19940302,四川
002862.SZ,蔡俊权,蔡俊权,王依娜,16800.0,19920904,广东
301299.SZ,叶秋菊,叶秋菊,王永辉,6038.056,20040422,山东
003030.SZ,蔡祖明,蔡水埼,高锋,12478.0,20000218,浙江
300550.SZ,赵晨晖,赵晨晖,章逸,26256.0141,20101026,浙江
300392.SZ,徐树政,,田炳信,38400.0,20011206,北京
300668.SZ,杨凯利,杨凯利,吕成业,12038.1273,20041011,广东
300604.SZ,赵轶,赵轶,邵靖阳,63046.5854,20080410,浙江
002593.SZ,吴子文,吴子文,吴小红,80385.8029,19950801,福建
300458.SZ,张建辉,叶茂,蔡霄鹏,82542.7382,20070919,广东
003038.SZ,唐开健,陈未荣,张海涛,24369.5765,20130829,安徽
301158.SZ,程贵华,程贵华,王海斌,15037.051,20040630,山东
300507.SZ,滕飞,滕飞,方太郎,80064.6907,19931119,江苏
002581.SZ,岳家霖,岳家霖,史晓如,65973.5586,20000118,山东
002988.SZ,董卫峰,董卫峰,吴鹏,24976.872,20040820,广东
002654.SZ,龚道夷,汪军,潘兰兰,84530.2544,20021213,广东
301517.SZ,范军卫,张峰,宋晓敏,15123.738,20000810,陕西
002606.SZ,应坚,应莹庭,李军,43907.322,20031125,辽宁
002882.SZ,郑有水,郑焕然,惠明,43290.0,19960412,广东
002899.SZ,刘洪涛,刘洪涛,张瑞,14779.6976,20040623,山东
002801.SZ,何平,邵国新,何思昀,22963.2,20091125,浙江
300736.SZ,刘铁峰,刘铁峰,陈立娅,12793.4324,20071126,北京
300362.SZ,周东来,周东来,王祺,155146.6951,20011221,四川
300423.SZ,纪法清,纪法清,谭海波,49751.129,20031211,山东
300443.SZ,伊廷雷,张振,周丽,32013.4598,20060324,山东
002711.SZ,李孝国,李孝国,王利,10560.704,20051228,广东
002692.SZ,赵俊,余昭朋,仇真,71814.6,20010220,江苏
301277.SZ,谢建中,张芦苇,谢雨珊,39207.84,20050915,河南
301149.SZ,张萍,张萍,徐伟,43000.0018,20110328,山东
300761.SZ,程立力,程立力,,83726.9641,19970619,江苏
300405.SZ,姜艳,姜艳,何红宇,28437.2671,20020321,辽宁
300559.SZ,袁斌,张越,阴彩宾,39951.4567,20021031,四川
002596.SZ,张灏铿,张灏铿,秦庆,114758.0518,20020427,海南
002675.SZ,由守谊,罗志刚,刘晓杰,82459.5705,19981231,山东
002612.SZ,申东日,申今花,王建优,44244.5375,20061109,北京
301085.SZ,王丰,古桂林,曹伟,8677.5675,20070601,北京
300350.SZ,张京豫,张倩,程渝淇,56201.2279,20001115,广东
002861.SZ,黄晖,黄晖,罗炯波,18628.3962,20101023,湖北
300782.SZ,许志翰,许志翰,刘丽琼,53494.3198,20120810,江苏
300738.SZ,冯康,黄展鹏,刘海晏,98517.0639,20040928,广东
002971.SZ,杨涛,杨涛,李吉鹏,21180.0,20031120,湖北
301000.SZ,邵雄辉,邵雄辉,肖俊,24287.7322,20111027,上海
300297.SZ,杨伟强,杨伟强,李根森,124987.9271,19991029,四川
002790.SZ,罗远良,张剑波,吴燕娥,41787.23,19990419,福建
002841.SZ,王洋,周开琪,费威,69601.6545,20051228,广东
002621.SZ,周丙奎,周丙奎,,82223.793,20030829,辽宁
300442.SZ,周超男,李笠,董磊,163434.3573,20070627,河北
300466.SZ,杨景卓,厉冉,朱伟峰,53552.9908,19961202,江苏
300985.SZ,张远,张晶伟,张淑英,18651.248,20140314,吉林
300259.SZ,王胜利,常明松,杨冬玲,116980.1516,20001102,河南
300257.SZ,顾宏宇,"TANG,YAN",杨建军,99363.5018,20020711,上海
301036.SZ,杨汉洲,潘向武,杨汉栋,10000.0,19941128,江苏
300449.SZ,李柠,姜河,张立,38603.5989,20041009,北京
002969.SZ,陈民,陈民,陈强,95545.1508,20110126,安徽
300505.SZ,刘甍,魏家贵,黄秋涵,27486.7523,20050602,云南
300322.SZ,朱坤华,温巧夫,黄刚,46003.8153,20040217,广东
300973.SZ,彭裕辉,彭裕辉,王世佳,16934.0511,20000511,广东
300785.SZ,隋国栋,隋国栋,柳伟亮,19885.5243,20111110,北京
300838.SZ,陈晓宇,陈晓宇,冯辉彬,13797.8,20030109,浙江
002836.SZ,李艳萍,肖海兰,夏明珠,23040.0,20060322,广东
301678.SZ,任志军,朱林,张建东,23955.5467,20171207,山东
300210.SZ,刘廷建,刘廷建,刘廷建,48421.9953,20041025,辽宁
002707.SZ,冯滨,冯滨,郭镭,98271.5033,19920811,北京
300345.SZ,欧阳少红,周丹,周丹,58018.3943,19950731,湖南
300316.SZ,曹建伟,何俊,陆晓雯,130953.3797,20061214,浙江
300499.SZ,李琦,关胜利,王杨阳,30524.8564,20010629,广东
300865.SZ,甘德宏,甘德宏,李泽全,9568.0,20040510,四川
301505.SZ,李锋,钮卫东,王佳琦,11439.9991,19920326,江苏
301339.SZ,王明文,江涛,任卓华,58033.332,20161102,江苏
301012.SZ,王玉楹,杨萍,仇勤俭,19696.0162,19931231,江苏
002828.SZ,王忠军,唐恺,付娆,20098.76,20091126,新疆
003019.SZ,蔡宗良,李明芳,钟柏安,17675.4532,20150414,福建
002618.SZ,钟强,,钟强,54792.0,20011120,广东
301272.SZ,陈毅敏,陈毅敏,田婷,5850.23,20111129,江苏
301206.SZ,聂在建,程保华,高亮,20232.57,20070126,山东
002629.SZ,梁昭亮,陈曦,王晶,42609.8,20060927,浙江
300620.SZ,曲志超,Wang Xinglong,吴炜,24918.0545,20001109,广东
300578.SZ,方艺霖,方艺霖,张骋,19826.974,20060208,上海
300930.SZ,汪志荣,汪志荣,李辉,10000.0,20000728,浙江
002821.SZ,HAO HONG,HAO HONG,徐向科,36059.372,19981007,天津
002788.SZ,吴金祥,吴金祥,叶泉青,38851.6736,20080903,福建
300476.SZ,陈涛,赵启祥,朱溪瑶,87034.9313,20060728,广东
002625.SZ,刘若鹏,栾琳,周建林,215458.7862,20010718,广东
300772.SZ,陈棋,程晨光,魏敏,78684.7705,20011130,浙江
300997.SZ,李兴,李子豪,范崇澜,43747.3475,20011212,广东
002664.SZ,尹巍,徐正辉,陈世海,40820.0,19900714,浙江
300397.SZ,贺增林,贺增林,陈桦,51763.6745,20040508,陕西
300608.SZ,吴飞舟,吴飞舟,咸海丰,33123.9067,19951225,北京
300304.SZ,付红玲,付红玲,梁超,87814.3718,20070427,江苏
300935.SZ,陈岱林,任卫教,贺秋菊,7943.068,20101203,北京
300300.SZ,姚庆喜,王维山,陈梦洁,66684.7062,20021108,福建
300493.SZ,郎晓刚,葛琼,庞军,51257.5047,20001009,上海
002635.SZ,吕莉,吕莉,马玉燕,65968.6776,19991216,江苏
002846.SZ,翁伟武,翁宝嘉,蔡彤,41999.3636,20060111,广东
301035.SZ,王文才,沈婕,邢秉鹏,28077.0974,20050623,山东
002716.SZ,李光梅,康如龙,袁志勇,282308.8646,20041108,湖南
300587.SZ,许孔斌,许银斌,许超,129826.8797,20031226,浙江
002911.SZ,徐中,徐中,卢志刚,129839.4217,19930226,广东
300877.SZ,杨如新,胡俊,仰宗勇,12000.0,20110721,安徽
300363.SZ,居年丰,居年丰,皮薇,54546.452,20050707,重庆
300962.SZ,方中华,张冬波,杨先刚,26400.1897,20030829,广东
002755.SZ,陈庆财,马竞飞,马竞飞,92816.0351,19961224,北京
301552.SZ,张万武,于德江,张静,9520.0,20130820,河北
001326.SZ,潘年华,潘年华,李群艳,7320.0,20120216,广东
